;4890;4932;4937;5001;5031;5280;5286;5355;5377;5389;5391;5402;5423;5443;5455;5462;5495;5574;5733;5785;6131;6162;6164;6168;6170;6171;6331;6352;6692;6733;6735;7065;18182;18183;18193;18202;18223;18225;18234;18235;18237;18243;18250;18253;18260;18262;18267;18270;18271;18274;18275;18278;18283;18290;18292;18299;18302;18306;18314;18317;18329;18376;18384;18386;18392;18418;18428;18438;18462;18467;18480;18485;18489;18492;18502;18509;18527;18565;18575;18578;18579;54480;54493;54494;54583;54980;55112;55127;55132;55262;55268;55371;55373;55379;55380;55395;55400;55406;55408;55570;55597;55599;55657;55662;55680;55712;55801;55884;55925;55975;55988;55989;55992;56003;56005;56078;56151;56179;56231;56253;56254;56298;56312;56493;56495;56530;56535;56541;56542;56552;56574;56581;56609;56638;56640;56645;56651;56664;56712;56721;56723;56728;56731;56736;56740;56750;56757;56763;56785;56802;56858;56922;56971;56978;56991;57000;57005;57027;57030;57036;57048;57082;57087;57132;57149;57164;57167;57177;57179;57186;57194;57205;57492;57734;57735;57765;57768;57774;57783;57910;58108;58118;58289;58351;58407;58414;58438;58446;58530;58561;58622;58655;58670;76529;76532;76547;76550;76562;76566;76576;76584;76585;76606;76614;89587;89636;89637;89701;89841;89930;89951;90158;113769;113905;113919;113987;113993;114000;114022;114082;114195;114325;114357;114405;114504;115067;115147;115158;115216;115556;115657;115667;115806;116187;116233;116261;116415;116484;116496;116682;116895;117000;117036;117178;117228;117246;117295;117421;117479;117488;117540;117542;117550;117577;117613;117617;117705;117721;117745;117749;117916;118134;118313;118338;118340;118348;118359;118361;118363;118426;118495;118683;118699;118718;118721;118813;118830;119028;119448;119603;119638;119645;119752;120088;120295;120367;120387;120441;120444;120471;120523;120547;120572;120595;120614;120636;120640;120642;120656;120690;120692;120704;120718;120756;120773;120880;120944;120960;120985;121064;121093;121165;121257;121352;121439;121550;121569;121585;121666;121751;121839;121852;121869;121952;121964;121972;122040;122049;122130;122232;122316;122334;122340;122370;122375;122432;122448;122452;122474;122479;122538;122547;122625;122699;122708;122717;122745;122805;122806;122826;122832;122898;122916;122994;123002;123014;123017;123030;123087;123111;123114;123175;123190;123213;123220;123278;123291;123293;123299;123365;123369;123391;123450;123473;123479;123536;123552;123620;123636;123656;123725;123797;123798;123881;123955;124029;124045;124066;124121;124122;124126;124202;124287;124366;124386;124387;124396;124476;124556;124639;124722;124734;124799;124804;124816;124900;124989;125007;125065;125146;125155;125320;125324;125338;125399;125400;125477;125551;125562;125642;125657;125730;125739;125803;125887;125963;125979;126070;126083;126095;126163;126178;126179;126181;126182;126249;126259;126265;126331;126349;126445;126531;126548;126611;126627;126693;126718;126784;126795;127004;127029;127096;127116;127188;127284;127305;127399;127501;127591;127614;127618;127680;127768;127774;127795;127971;127972;128071;128088;128158;128242;128265;128297;128366;128367;128388;128465;128466;128560;128583;128649;128749;128764;128765;128787;128859;128860;128946;129052;129136;129240;129339;129433;129527;129613;129626;129728;129745;129749;129830;129853;130027;130045;130110;130128;130129;130230;130252;130327;130361;130426;130450;130451;130456;130520;130525;130529;130612;130632;130659;130724;130769;130770;130835;130852;130925;131019;131052;131113;131114;131134;131139;131206;131207;131226;131236;131302;131331;131396;131425;131490;131514;131537;131612;131638;131700;131716;131720;131780;131809;131810;131815;131822;131885;131915;131982;132006;132078;132092;132180;132193;132272;132273;132297;132364;132365;132368;132382;132450;132481;132532;132539;132543;132562;132567;132620;132621;132643;132704;132784;132785;132854;132855;132872;132928;132946;133026;133090;133110;133169;133190;133256;133257;133261;133263;133330;133331;133402;133403;133423;133481;133574;133661;133737;133806;133828;133906;133919;134019;134070;134084;134148;134310;134336;134388;134418;134422;134510;134575;134587;134600;134656;134694;134742;134769;134822;134902;134981;135057;135124;135141;135199;135206;135276;135362;135438;135453;135456;135517;135533;135587;135598;135659;135677;135734;135746;135760;135807;135829;135886;135955;136023;136093;136115;136170;136184;136253;136348;136399;136430;136449;136501;136508;136561;136569;136619;136620;136622;136626;136648;136687;136688;136690;136695;136742;136748;136803;136819;136820;136841;136883;136885;136900;136910;136956;136961;137020;137044;137084;137096;137152;137220;137293;137359;137360;137419;137420;137430;137433;137481;137496;137497;137498;137500;137506;137543;137600;137601;137622;137675;137676;137743;137744;137811;137882;137952;137958;138019;138020;138082;138083;138105;138139;138140;138160;138170;138207;138208;138215;138224;138232;138289;138290;138300;138350;138476;138539;138570;138589;138633;138634;138741;138817;138832;138879;138880;138889;138930;138931;138985;138986;138989;138993;138996;139038;139039;139104;139105;139110;139118;139177;139178;139183;139252;139308;139309;139373;139374;139383;139386;139444;139498;139555;139637;139638;139647;139655;139708;139767;139776;139822;139828;139879;139893;139938;139939;139952;139953;139954;140011;140012;140068;140069;140127;140187;140198;140264;140322;140384;140407;140408;140442;140459;140460;140496;140542;140543;140589;140590;140636;140689;140739;140740;140793;140794;140804;140845;140895;140896;140945;140988;141030;141069;141111;141159;141211;141212;141226;141271;141325;141326;141439;141501;141564;141622;141682;141810;141873;141936;142052;142062;142119;142188;142199;142256;142324;142402;142471;142475;142548;142615;142637;142682;142696;142749;142815;142829;142873;142882;142885;142996;143053;143054;143118;143119;143181;143240;143301;143317;143361;143370;143426;143489;143550;143603;143656;143675;143710;143724;143764;143779;143822;143872;143927;143978;144032;144076;144123;144174;144188;144189;144219;144270;144331;144384;144393;144396;144433;144488;144535;144607;144657;144709;144713;144764;144782;144825;144830;144837;144894;144951;144953;145005;145053;145055;145096;145099;145101;145153;145189;145242;145257;145297;145304;145307;145369;145380;145432;145480;145535;145553;145604;145655;145681;145722;145725;145727;145736;145797;145798;145859;145920;145982;146038;146051;146171;146229;146243;146289;146349;146418;146485;146552;146622;146697;146758;146781;146821;146828;146878;146881;146897;146940;146944;147003;147064;147065;147084;147131;147140;147202;147271;147342;147365;147413;147486;147558;147573;147649;147733;147808;147869;147890;147931;147939;147948;147994;147997;148007;148028;148078;148086;148149;148206;148279;148354;148421;148481;148605;148630;148672;148679;148732;148787;148891;148939;148999;149018;149052;149063;149082;149107;149129;149130;149153;149226;149236;149244;149283;149284;149286;149304;149319;149355;149373;149412;149466;149518;149560;149619;149649;149691;149710;149723;149762;149778;149781;149888;149935;149945;150001;150020;150054;150099;150109;150149;150205;150207;150210;150261;150267;150313;150314;150360;150399;150428;150479;150538;150592;150641;150647;150680;150696;150734;150751;150803;150821;150858;150908;150952;150962;151001;151048;151094;151144;151191;151209;151242;151300;151366;151415;151465;151486;151512;151521;151555;151608;151677;151679;151727;151780;151833;151839;151883;151898;151928;151950;151959;151986;151997;152041;152089;152101;152133;152176;152231;152242;152290;152303;152306;152333;152345;152381;152400;152426;152428;152436;152448;152451;152478;152484;152496;152525;152532;152565;152600;152610;152630;152656;152667;152680;152697;152701;152710;152726;152741;152758;152789;152800;152827;152832;152868;152906;152933;152964;152994;153000;153031;153034;153042;153051;153079;153091;153128;153178;153186;153223;153266;153274;153283;153338;153396;153415;153448;153493;153531;153540;153571;153590;153599;153600;153602;153610;153613;153634;153636;153643;153680;153687;153691;153696;153727;153774;153817;153851;153854;153870;153897;153901;153903;153947;153968;153992;154036;154055;154059;154081;154108;154154;154204;154219;154254;154324;154373;154418;154465;154510;154548;154574;154593;154604;154627;154661;154694;154704;154728;154732;154734;154735;154738;154779;154813;154843;154871;154873;154895;154908;154918;154955;155006;155058;155100;155159;155191;155193;155201;155236;155245;155246;155252;155258;155299;155357;155410;155447;155505;155514;155566;155609;155664;155729;155757;155764;155802;155815;155843;155965;155998;156005;156026;156045;156056;156091;156136;156185;156233;156294;156306;156308;156314;156346;156361;156395;156441;156487;156528;156591;156626;156634;156637;156673;156721;156727;156784;156833;156882;156932;156972;157017;157061;157159;157167;157173;157274;157316;157358;157403;157425;157466;157478;157515;157563;157610;157651;157756;157806;157834;157876;157894;157936;157986;158032;158084;158144;158152;158153;158170;158174;158214;158253;158294;158330;158361;158386;158430;158448;158493;158515;158533;158539;158588;158630;158671;158717;158748;158798;158835;158855;158869;158879;158908;158914;158951;158989;159002;159019;159056;159092;159102;159126;159163;159170;159174;159198;159231;159265;159279;159306;159334;159372;159405;159428;159477;159491;159514;159542;159576;159616;159623;159666;159694;159729;159736;159761;159787;159798;159816;159835;159868;159877;159888;159903;159935;159951;159975;159981;160013;160021;160044;160075;160110;160177;160207;160241;160267;160270;160271;160279;160301;160311;160337;160343;160372;160405;160411;160420;160441;160473;160491;160524;160542;160569;160602;160603;160608;160627;160637;160640;160653;160659;160668;160685;160711;160729;160739;160753;161009;161101;161115;161155;161197;161239;161434;161477;161479;161481;161482;161483;161484;161489;161490;161491;161492;161496;161497;161498;161500;161501;161502;161503;161504;161505;161506;162456;162728;162767;162912;162934;163014;163606;164080;164148;164174;164181;164474;164499;164660;164671;164691;180928;180955;180957;180959;180962;180967;181009;181341;181344;181346;181350;181352;181353;181355;181364;181399;181420;181432;181436;181452;181551;181763;181785;181836;182036;182118;182127;182146;182267;182427;182560;182706;183437;183441;183443;183446;183451;183455;183456;183460;183463;183464;183465;183467;183468;183473;183474;183478;183480;183481;183482;183483;183484;183485;183487;183488;183492;183494;183496;183498;183499;183500;183501;183502;183504;183506;183510;183518;183519;183520;183521;183522;183524;183525;183526;183529;183532;183533;183538;183544;183545;183546;183548;183550;183551;183552;183553;183555;183557;183558;183559;183560;183561;183564;183566;183568;183572;183675;183682;184088;184166;184234;184291;184381;184617;184662;194370;215122;215250;215330;215362;215364;215443;215452;215454;215483;215511;215536;215544;215546;215586;215598;215601;215605;215606;215622;215637;215642;215643;262578;262618;262766;262802;262812;262852;262883;262890;262902;262903;262905;262934;263071;263098;263126;263188;263263;263360;263452;263561;263588;263692;263749;263822;263840;263923;264069;264102;264542;264748;264813;264816;264823;264852;264853;264986;264992;264993;265005;265012;265015;265026;265028;265029;265045;265074;265165;265174;265178;265191;265200;265268;265365;265376;265391;265425;265436;265437;265438;265454;265473;265480;265601;265679;265784;265788;265844;265974;266042;266100;266226;266227;266231;266236;266244;266251;266258;266270;266281;266314;266315;266330;266409;266421;266477;266529;266530;266546;266626;266637;266640;266645;266648;266656;266672;266682;266692;266771;266871;266988;267003;267052;267053;267069;267202;267207;267215;267220;267245;267288;267317;267332;267392;267396;267469;267474;267506;267527;267553;267600;267604;267633;267636;267657;267683;267731;267775;267803;267895;267929;268015;268129;268149;268184;268204;268255;268267;268301;268317;268395;268412;268472;268473;268481;268516;268543;268594;268611;268615;268617;268666;268768;268781;268822;268857;268889;268893;268972;269026;269052;269086;269131;269145;269177;269194;269198;269213;269224;269234;269235;269238;269240;269242;269255;269280;269326;269342;269351;269362;269367;269369;269398;269413;269419;269427;269457;269461;269468;269514;269516;269534;269543;269560;269564;269567;269579;269588;269591;269601;269609;269610;269611;269626;269658;269669;269671;269684;269691;269744;269765;269805;269811;269839;269841;269844;269848;269853;269858;269862;269864;269868;269893;269906;269928;269933;269939;269943;269954;270023;270118;270136;270149;270165;270174;270442;274569;274584;274587;274633;281520;281586;281714;281831;281927;282023;282066;282067;282068;282100;282106;282119;282136;282150;282153;282164;282171;282174;282191;282233;282241;282247;282257;282261;282270;282319;282325;282345;282377;282404;282407;282451;282465;282486;282519;282525;282536;282545;282564;282568;282573;282599;282626;282629;282695;282708;282723;282730;282747;282750;282754;282762;282763;282829;282850;282868;282905;282914;282937;282942;283172;283296;283313;283348;283354;283358;283364;283376;283385;283456;283528;283627;283641;284010;284096;284218;284237;284258;284274;284303;284327;284330;284347;284381;284404;284427;284429;284430;284447;284455;284463;284467;284593;284695;284814;284831;284848;284850;284867;284889;284917;284953;284976;284978;284995;285008;285012;285046;285048;285060;285077;285080;285081;285099;285122;285124;285127;285130;285162;285166;285175;285182;285183;285206;285221;285223;285259;285287;285308;285312;285316;285323;285347;285369;285394;285402;285480;285485;285486;285543;285545;285549;285552;285558;285569;285626;285636;285643;285651;285669;285671;285687;285716;285735;285744;285749;285767;285788;285793;285797;285803;285815;285820;285836;285837;285838;285864;286092;286146;286241;286300;286403;286480;286644;286660;286662;287007;287016;287017;287020;287022;287024;287028;287031;287039;287040;287041;287045;287046;287047;287048;287050;287053;287054;287055;287056;287057;287058;287059;287063;287068;287070;287072;287075;287077;287079;287080;287082;287085;287089;287092;287094;287095;287096;287099;287100;287103;287104;287106;287109;287110;287112;287117;287119;287120;287121;287122;287126;287127;287129;287131;287132;287134;287135;287136;287137;287138;287139;287142;287144;287145;287146;287147;287149;287150;287152;287156;287157;287158;287159;287160;287162;287163;287164;287166;287167;287169;287171;287179;287180;287181;287182;287186;287188;287189;287191;287192;287194;287199;287200;287202;287203;287204;287206;287207;287209;287210;287211;287212;287213;287214;287216;287220;287223;287226;287228;287229;287231;287232;287233;287234;287235;287236;287237;287240;287242;287243;287248;287252;287253;287254;287255;287257;287258;287259;287261;287265;287266;287268;287269;287270;287273;287276;287282;287284;287286;287294;287295;287297;287298;287299;287301;287302;287303;287308;287312;287313;287318;287323;287325;287326;287333;287334;287335;287336;287337;287338;287339;287341;287344;287348;287350;287352;287353;287355;287356;287361;287365;287366;287368;287370;287373;287375;287377;287378;287381;287384;287385;287389;287390;287391;287392;287394;287398;287399;287401;287404;287405;287406;287407;287409;287410;287411;287412;287414;287418;287422;287423;287424;287426;287428;287433;287434;287436;287437;287439;287441;287442;287443;287444;287448;287449;287451;287452;287453;287455;287456;287457;287458;287460;287464;287467;287468;287470;287471;287474;287476;287479;287481;287482;287483;287490;287494;287497;287500;287502;287503;287506;287511;287512;287514;287516;287518;287521;287523;287524;287528;287529;287530;287531;287533;287536;287537;287539;287540;287541;287542;287543;287545;287546;287547;287548;287549;287550;287551;287552;287553;287554;287555;287556;287558;287561;287562;287565;287570;287571;287572;287573;287574;287576;287577;287578;287579;287580;287582;287583;287586;287589;287591;287593;287596;287598;287600;287602;287611;287613;287616;287617;287618;287619;287628;287630;287631;287632;287634;287635;287636;287639;287643;287644;287650;287652;287655;287658;287659;287660;287661;287663;287664;287665;287666;287669;287671;287674;287675;287680;287682;287683;287685;287689;287690;287691;287693;287694;287695;287696;287697;287698;287705;287706;287707;287708;287709;287716;287719;287723;287724;287732;287735;287744;287745;288690;288846;290506;290780;290781;291261;291296;291299;291413;291425;291539;291907;291910;291959;292002;299184;299185;299190;299192;299380;299549;299606;299656;299657;299673;299829;299862;299928;299948;299966;299967;300018;300172;300196;300206;300224;300226;300227;300355;300377;300381;300389;300390;300399;300421;300508;300634;300638;300660;300676;300759;300857;300929;300931;301271;301284;301499;301566;301689;301895;301979;301982;301999;302566;302590;302912;303926;303955;304133;304175;304293;304329;304359;304435;304472;304530;304568;304597;304653;304826;266357;158043;274567;268798;126983;58613;131551;134481;149693;146113;287267;120434;126906;137573;287382;4888;161493;158974;141992;157109;269598;285382;130460;183549;287544;129930;145151;287176;287642;76548;141383;157434;287239;269877;158127;136882;269977;125237;265427;145735;6040;157707;287489;136409;183507;160566;282681;120854;157226;287128;58551;268277;287221;159352;57796;284440;141748;287415;139443;287446;290343;136332;159627;183457;141998;142934;148542;138688;125478;160143;134217;287187;123718;287646;116400;158711;155948;146112;284417;287247;158079;148841;287743;57099;138410;153790;154726;284857;267558;161488;152199;139563;136629;156578;118365;284296;287140;56706;287567;282221;155898;139117;123963;133008;287416;57599;127875;142832;287477;133994;160557;56627;287520;282664;5644;290759;287111;287563;122618;287417;138569;269460;137478;270475;54834;130156;56686;134686;152263
#MataAtlântica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,00;0;0;0;0;0;0;0;0;0;0;0;0;0
